Date,Symbol,Open,High,Low,Close,Volume
2019-09-23 00:00:00-04:00,TZA,320.79627552401786,322.516374886368,314.059276646588,317.7144775390625,233863
2019-09-24 00:00:00-04:00,TZA,315.66392467231054,335.8802724209804,314.65311141626637,332.55902099609375,424325
2019-09-25 00:00:00-04:00,TZA,333.42541359546027,336.67447573296187,319.77938016054776,321.58441162109375,323050
2019-09-26 00:00:00-04:00,TZA,322.595300119888,334.94171158122117,322.595300119888,331.9092712402344,293250
2019-09-27 00:00:00-04:00,TZA,329.38221423839354,344.6889046200239,326.999586446482,340.3568115234375,414325
2019-09-30 00:00:00-04:00,TZA,339.27374267578125,342.8838057802401,333.13661887264385,339.27374267578125,265388
2019-10-01 00:00:00-04:00,TZA,334.43624030453327,361.3673074777167,325.9164892634881,358.98468017578125,580325
2019-10-02 00:00:00-04:00,TZA,365.19406621755115,377.5404777691507,364.8330378044697,367.7210998535156,678000
2019-10-03 00:00:00-04:00,TZA,372.1253306588806,384.83274132488054,362.37814324729817,363.8221740722656,561363
2019-10-04 00:00:00-04:00,TZA,361.6561725344302,368.5874880359136,352.99201438627625,353.42523193359375,424050
2019-10-07 00:00:00-04:00,TZA,356.38541648401304,361.00629262276937,347.1436642065003,355.3746032714844,456713
2019-10-08 00:00:00-04:00,TZA,365.77161845919613,375.5187785121771,362.5225559273366,373.0639343261719,492250
2019-10-09 00:00:00-04:00,TZA,364.83298925384855,371.69211505059496,363.6777700964827,367.6488342285156,349025
2019-10-10 00:00:00-04:00,TZA,366.34927076204286,368.1543025842901,357.6128958099904,363.3168029785156,321525
2019-10-11 00:00:00-04:00,TZA,348.94874079742704,348.94874079742704,332.63123883676326,345.04986572265625,613550
2019-10-14 00:00:00-04:00,TZA,347.5047150215077,352.9198101904706,345.77187244869634,349.02093505859375,207288
2019-10-15 00:00:00-04:00,TZA,345.6274566168904,348.2989233203758,331.9814215922988,336.7467041015625,325163
2019-10-16 00:00:00-04:00,TZA,338.5517374970732,338.7683324850439,331.4038274680626,336.0968933105469,261663
2019-10-17 00:00:00-04:00,TZA,331.40387442573603,332.77568878159013,323.317311522781,324.328125,330638
2019-10-18 00:00:00-04:00,TZA,327.14397001330155,336.3857239214839,323.5339064500929,328.8045959472656,323575
2019-10-21 00:00:00-04:00,TZA,318.9851634603594,320.71797824704674,313.8588806977338,319.4905700683594,266675
2019-10-22 00:00:00-04:00,TZA,318.55202402856514,321.6566811197432,313.64233502589286,318.91302490234375,236388
2019-10-23 00:00:00-04:00,TZA,318.2632007537389,322.95626662147964,315.6639507137112,317.6855773925781,219750
2019-10-24 00:00:00-04:00,TZA,314.50871328337837,323.6782770402212,313.71449497916893,319.057373046875,242288
2019-10-25 00:00:00-04:00,TZA,320.9346261224067,320.9346261224067,310.97084391223075,314.07550048828125,299075
2019-10-28 00:00:00-04:00,TZA,310.1766152404934,310.3932377556671,302.30667657321044,306.2777404785156,306050
2019-10-29 00:00:00-04:00,TZA,308.0827214875015,309.02134545234554,300.42940659096274,303.0286560058594,311600
2019-10-30 00:00:00-04:00,TZA,303.67851448203453,312.27045464835436,303.67851448203453,305.98895263671875,252200
2019-10-31 00:00:00-04:00,TZA,307.72177990525967,318.6241862090281,307.72177990525967,311.8372497558594,361513
2019-11-01 00:00:00-04:00,TZA,306.133313760788,308.0827232907796,295.3031261637213,295.80853271484375,386550
2019-11-04 00:00:00-05:00,TZA,288.3718630584608,293.78695831961124,286.9278596895664,291.5487365722656,282800
2019-11-05 00:00:00-05:00,TZA,288.8051177263722,290.97115060079955,282.9568041770763,290.3935546875,379725
2019-11-06 00:00:00-05:00,TZA,291.18777251081076,297.252653528477,290.8267440803859,294.8700256347656,257663
2019-11-07 00:00:00-05:00,TZA,286.8556514413546,295.3754037731499,284.25640123265777,292.7761535644531,453700
2019-11-08 00:00:00-05:00,TZA,294.9421691521672,296.74720085454913,289.4548848956693,290.4656982421875,284175
2019-11-11 00:00:00-05:00,TZA,296.09733655465544,297.10817726698275,291.40427147480517,292.3428955078125,229550
2019-11-12 00:00:00-05:00,TZA,291.4764693179575,293.8591240400093,286.2057808164843,292.12628173828125,294963
2019-11-13 00:00:00-05:00,TZA,297.9024149759753,301.0792883454015,293.7869449679437,295.44757080078125,327063
2019-11-14 00:00:00-05:00,TZA,297.1804116055825,297.83022410533437,291.6931274741422,296.0973815917969,257600
2019-11-15 00:00:00-05:00,TZA,290.0324889667684,294.942177540286,289.7437048185488,291.5487365722656,245463
2019-11-18 00:00:00-05:00,TZA,292.92054385072623,297.108230640594,292.7039488590427,294.1479797363281,217100
2019-11-19 00:00:00-05:00,TZA,290.8266940147255,295.2309756987332,287.50544235034505,290.9710998535156,397900
2019-11-20 00:00:00-05:00,TZA,293.93135893122786,300.7182958316169,288.155262930704,293.4981689453125,418188
2019-11-21 00:00:00-05:00,TZA,292.487334579789,301.1514925454363,292.4151454280564,298.2634582519531,247963
2019-11-22 00:00:00-05:00,TZA,295.23100963087893,300.57391610980653,294.07579033038115,295.5920104980469,235100
2019-11-25 00:00:00-05:00,TZA,291.2599740417228,291.98197584803296,275.66449815903326,276.89190673828125,520225
2019-11-26 00:00:00-05:00,TZA,276.2420228143948,278.55248859212503,272.1265529866501,276.3142395019531,331938
2019-11-27 00:00:00-05:00,TZA,273.2095897967753,274.50921477938795,270.2493390125125,270.8269348144531,273850
2019-11-29 00:00:00-05:00,TZA,272.9207832464783,276.6030632805194,271.0435624266948,276.2420349121094,224363
2019-12-02 00:00:00-05:00,TZA,274.29262646185,285.6282232191865,273.9315980914424,284.4007873535156,376763
2019-12-03 00:00:00-05:00,TZA,291.7653405806284,295.44759335319833,286.63905685196454,286.85565185546875,351388
2019-12-04 00:00:00-05:00,TZA,282.88452635006877,283.46212208232873,278.76905691581425,280.9350891113281,236313
2019-12-05 00:00:00-05:00,TZA,277.83049497375396,282.95677874237606,276.7474924051915,280.28533935546875,226000
2019-12-06 00:00:00-05:00,TZA,272.05436691736753,272.3431785856735,267.65008537478997,270.53814697265625,316725
2019-12-09 00:00:00-05:00,TZA,271.04357561336207,272.7763906786051,269.02192131378007,272.34320068359375,224063
2019-12-10 00:00:00-05:00,TZA,272.55975170009424,275.0145955985671,269.9605019790531,271.7655334472656,255225
2019-12-11 00:00:00-05:00,TZA,270.393738143899,275.0146146152316,269.38292485861956,271.9821472167969,202138
2019-12-12 00:00:00-05:00,TZA,270.9713525161391,273.5706025951829,259.41916054549836,264.6898498535156,497100
2019-12-13 00:00:00-05:00,TZA,266.20606793100046,271.9099747245143,261.00759535367723,268.22772216796875,383913
2019-12-16 00:00:00-05:00,TZA,261.80179325726476,263.24582416774814,257.8307289103845,262.74041748046875,306013
2019-12-17 00:00:00-05:00,TZA,261.4407788964352,263.5346222312355,258.91374559070886,259.1303405761719,221213
2019-12-18 00:00:00-05:00,TZA,257.1809350478882,260.5022146458885,256.02571574415794,256.89215087890625,249188
2019-12-19 00:00:00-05:00,TZA,256.24230293697735,257.902928735506,254.43727130258574,254.50946044921875,249013
2019-12-20 00:00:00-05:00,TZA,252.34344990944334,254.14848170058013,250.9716081209158,253.35426330566406,272625
2019-12-23 00:00:00-05:00,TZA,251.68930228751677,255.67057701895052,251.3273732416439,251.54452514648438,166488
2019-12-24 00:00:00-05:00,TZA,250.82075234355455,252.7751753785311,249.7349372233004,249.80731201171875,110313
2019-12-26 00:00:00-05:00,TZA,249.01106423000633,251.25504151343935,248.50435790062312,249.87969970703125,127788
2019-12-27 00:00:00-05:00,TZA,248.07006182958528,255.52590826820676,247.997659421649,253.64385986328125,202625
2019-12-30 00:00:00-05:00,TZA,253.2818433731734,259.57949763525,252.12365376620045,255.4534454345703,239788
2019-12-31 00:00:00-05:00,TZA,257.3355103936593,259.14518350136916,251.54456197167178,254.29527282714844,243663
2020-01-02 00:00:00-05:00,TZA,249.73489060478434,261.24441275458514,249.73489060478434,254.15049743652344,272525
2020-01-03 00:00:00-05:00,TZA,263.85034085483005,263.9227156281989,256.0325398868435,257.62506103515625,236150
2020-01-06 00:00:00-05:00,TZA,263.4884347815657,264.6466245505945,255.3810787849418,256.0325622558594,257525
2020-01-07 00:00:00-05:00,TZA,258.6385350959804,261.5340237613855,256.39452999962003,258.7109375,205613
2020-01-08 00:00:00-05:00,TZA,258.78327151202575,259.2176030274233,253.35425182995525,256.1773376464844,373063
2020-01-09 00:00:00-05:00,TZA,252.84751191552664,256.90118934664105,251.39976800345588,255.4534454345703,284363
2020-01-10 00:00:00-05:00,TZA,255.59824755711614,261.82350004436876,255.019138890346,258.92803955078125,384425
2020-01-13 00:00:00-05:00,TZA,258.49376819603776,262.4750445594568,253.42667663649192,253.93341064453125,313888
2020-01-14 00:00:00-05:00,TZA,257.62508599338224,258.2041670766927,246.33271492789154,250.8207244873047,482275
2020-01-15 00:00:00-05:00,TZA,252.84753576307202,252.84753576307202,244.8849849158152,247.56329345703125,394613
2020-01-16 00:00:00-05:00,TZA,242.13428313781438,242.7133642110983,236.48808389611932,237.64630126953125,467925
2020-01-17 00:00:00-05:00,TZA,234.75080477910103,241.62756831725014,234.53365283596003,240.107421875,321388
2020-01-21 00:00:00-05:00,TZA,243.0753043313164,247.5632858928185,242.42382091001608,246.0431671142578,305463
2020-01-22 00:00:00-05:00,TZA,243.72675432314304,247.99758384677025,241.84470649175353,246.40509033203125,250238
2020-01-23 00:00:00-05:00,TZA,248.576688917699,255.67060389345676,244.81256569544445,246.69464111328125,384563
2020-01-24 00:00:00-05:00,TZA,244.66782544163038,261.0996623732588,244.66782544163038,256.3945007324219,549563
2020-01-27 00:00:00-05:00,TZA,268.04878440888655,269.93085999240657,260.37578774607545,264.86376953125,520563
2020-01-28 00:00:00-05:00,TZA,260.01386474514106,261.60638619724745,255.81543675334927,258.3489685058594,326050
2020-01-29 00:00:00-05:00,TZA,257.33553875093725,262.83696106812386,255.23631108744704,262.6197814941406,322975
2020-01-30 00:00:00-05:00,TZA,268.3383521229498,272.3920302166262,262.04069683153955,262.9093322753906,503488
2020-01-31 00:00:00-05:00,TZA,266.1667715471319,281.5127945103705,265.08095644315347,278.9068603515625,554400
2020-02-03 00:00:00-05:00,TZA,273.9844466594332,274.2016261692145,266.89053270618166,270.14794921875,441100
2020-02-04 00:00:00-05:00,TZA,260.158601766222,260.882487593337,255.1639138195224,257.98699951171875,411013
2020-02-05 00:00:00-05:00,TZA,249.73488572064568,253.49900905091508,245.029724654454,246.11553955078125,535638
2020-02-06 00:00:00-05:00,TZA,243.36483443528007,248.4319247145652,242.20664473830809,247.7804412841797,353675
2020-02-07 00:00:00-05:00,TZA,250.67597686688248,259.00045826317563,250.45879727329168,256.9736328125,411400
2020-02-10 00:00:00-05:00,TZA,258.56608453056657,258.78323645213464,252.0512507493413,252.34080505371094,259625
2020-02-11 00:00:00-05:00,TZA,248.21477633229773,250.4587533697863,242.93053403830524,247.4908905029297,409500
2020-02-12 00:00:00-05:00,TZA,242.56856240976796,246.04315895036004,241.4827751525748,242.42381286621094,274875
2020-02-13 00:00:00-05:00,TZA,246.1155620125521,246.62226831350412,238.80449423208506,240.39698791503906,428963
2020-02-14 00:00:00-05:00,TZA,239.81788099891335,245.7536064106991,239.81788099891335,243.29244995117188,345050
2020-02-18 00:00:00-05:00,TZA,245.17452302157167,249.66253254206254,242.64099152889318,244.74021911621094,332588
2020-02-19 00:00:00-05:00,TZA,242.20669582799107,243.5820653674844,238.0806424363637,241.1932830810547,294875
2020-02-20 00:00:00-05:00,TZA,243.36485163876594,249.01105097237775,238.3701633950156,239.4559783935547,508825
2020-02-21 00:00:00-05:00,TZA,242.5686148172978,250.09686292604457,241.26567534984662,246.98422241210938,455038
2020-02-24 00:00:00-05:00,TZA,269.7136101104794,273.4777326826881,265.37040662669244,269.6412353515625,626700
2020-02-25 00:00:00-05:00,TZA,266.81824442016847,299.60951684293826,265.66005457515786,297.36553955078125,941413
2020-02-26 00:00:00-05:00,TZA,293.3841939220844,309.81602897173036,285.63879526879765,307.5720520019531,965138
2020-02-27 00:00:00-05:00,TZA,327.0441242790617,342.39014440893254,305.3280471163799,340.8700256347656,818188
2020-02-28 00:00:00-05:00,TZA,370.47627428137906,376.3396249877156,348.47064305275524,354.6959228515625,735813
2020-03-02 00:00:00-05:00,TZA,349.6288741644865,366.78456922483144,324.94493158924587,325.017333984375,615038
2020-03-03 00:00:00-05:00,TZA,324.872525755524,356.36082695176424,305.617604891629,345.7199401855469,815525
2020-03-04 00:00:00-05:00,TZA,329.5052954351592,341.7386761728297,314.44880134563743,315.89654541015625,563238
2020-03-05 00:00:00-05:00,TZA,337.0336117578602,357.5191019766743,330.44640114303536,346.44390869140625,787550
2020-03-06 00:00:00-05:00,TZA,376.846350122885,390.81702917697146,355.63697840298886,366.9293212890625,852900
2020-03-09 00:00:00-04:00,TZA,445.17963364444125,474.3515585250092,429.5440573721978,473.5552978515625,532875
2020-03-10 00:00:00-04:00,TZA,429.1097437137261,500.48326635291346,427.95155385321584,431.1365966796875,849188
2020-03-11 00:00:00-04:00,TZA,465.3031552512504,529.2208246801329,452.12873682187774,513.8024291992188,662163
2020-03-12 00:00:00-04:00,TZA,627.3051299481527,690.3541361406412,586.1169512027565,688.399658203125,896738
2020-03-13 00:00:00-04:00,TZA,568.9611492609138,729.9496351359712,539.8616333007812,539.8616333007812,679300
2020-03-16 00:00:00-04:00,TZA,716.6305903012837,782.1407825155223,644.2436619880227,763.8268432617188,530400
2020-03-17 00:00:00-04:00,TZA,712.2149938228266,808.9239359023159,595.1653422581154,635.7744140625,621825
2020-03-18 00:00:00-04:00,TZA,746.5987545787631,825.2109610786096,655.1016840141593,750.6524047851562,504475
2020-03-19 00:00:00-04:00,TZA,767.3014128311821,859.2327864287097,595.7444209209846,665.959716796875,632650
2020-03-20 00:00:00-04:00,TZA,610.0045939089277,713.0112126920692,568.9612206053591,697.3756103515625,578263
2020-03-23 00:00:00-04:00,TZA,685.8661693859332,809.2859085007364,681.5229645829481,726.9095458984375,449038
2020-03-24 00:00:00-04:00,TZA,608.5531879446008,630.5045619518552,543.3510606648222,543.4235229492188,623575
2020-03-25 00:00:00-04:00,TZA,512.6337184148279,562.9117743624772,449.31518500440825,506.54815673828125,803600
2020-03-26 00:00:00-04:00,TZA,485.1038377109776,488.8711028191905,402.7318217008096,411.1356506347656,901900
2020-03-27 00:00:00-04:00,TZA,457.42911914830216,471.8460177661431,420.26390070513384,454.45880126953125,752950
2020-03-30 00:00:00-04:00,TZA,446.1998910914299,476.192892785222,421.6404276279834,423.8862609863281,586600
2020-03-31 00:00:00-04:00,TZA,429.2473322486921,458.1536204537499,412.36721292186013,430.33404541015625,721313
2020-04-01 00:00:00-04:00,TZA,493.79739590199534,531.2523767628968,476.69994735290504,517.5599365234375,792050
2020-04-02 00:00:00-04:00,TZA,530.672893536819,548.0601393283677,464.239180744443,503.94000244140625,899525
2020-04-03 00:00:00-04:00,TZA,518.2845164020208,572.3298332649711,499.1585618387661,544.9449462890625,825313
2020-04-06 00:00:00-04:00,TZA,475.7581372767924,476.33772496040086,410.773374428465,420.1190185546875,1126475
2020-04-07 00:00:00-04:00,TZA,372.3766064325945,419.46703191815044,352.0190433120913,412.22235107421875,1474113
2020-04-08 00:00:00-04:00,TZA,392.8790596225043,406.8612966014674,346.51311635162347,355.8587341308594,1442663
2020-04-09 00:00:00-04:00,TZA,324.054573607655,327.8218109951108,298.62575578765916,305.2184143066406,2110275
2020-04-13 00:00:00-04:00,TZA,312.60797684664766,339.4857350595725,307.3917980060483,329.6329650878906,1254213
2020-04-14 00:00:00-04:00,TZA,302.1756523683182,322.6781138469336,293.9167200540583,309.7825622558594,1356613
2020-04-15 00:00:00-04:00,TZA,347.7446747980577,356.29340026441105,338.1092361684549,347.3824462890625,1258975
2020-04-16 00:00:00-04:00,TZA,345.136565108357,376.2886848745488,342.67337270063416,354.7720031738281,1598963
2020-04-17 00:00:00-04:00,TZA,311.7386137816702,327.24222665984666,303.5521441709135,309.2754211425781,1388513
2020-04-20 00:00:00-04:00,TZA,327.4595697285715,331.3717038981931,302.90010683527476,319.707763671875,1498200
2020-04-21 00:00:00-04:00,TZA,345.136579303501,352.3812599022689,330.35742424931124,342.6009521484375,1333675
2020-04-22 00:00:00-04:00,TZA,320.4322319114998,333.54511424948583,314.56403045137614,329.1258544921875,954075
2020-04-23 00:00:00-04:00,TZA,323.04037128761183,325.93825514034455,299.85738337455604,319.56292724609375,1832588
2020-04-24 00:00:00-04:00,TZA,311.81106929500334,322.31586201696655,297.3941422954101,303.47967529296875,1680963
2020-04-27 00:00:00-04:00,TZA,292.68508381110854,293.3371061182445,259.64933297665567,267.0389099121094,1817838
2020-04-28 00:00:00-04:00,TZA,244.14574958787279,267.69096229401566,241.68255699931805,255.5923309326172,1779788
2020-04-29 00:00:00-04:00,TZA,230.52574182771738,239.79892444763993,210.4579726098266,218.49957275390625,2504413
2020-04-30 00:00:00-04:00,TZA,235.81435530997337,244.14574931264522,230.6706385572872,243.4212646484375,1768800
2020-05-01 00:00:00-04:00,TZA,261.5329884970706,282.90480423698745,259.4320518865069,271.6031188964844,1851413
2020-05-04 00:00:00-04:00,TZA,283.1221756467481,291.7433369677479,267.8358927545096,269.3572692871094,1835650
2020-05-05 00:00:00-04:00,TZA,253.9985306301943,266.74915727225704,242.11723035021322,263.7788391113281,1731800
2020-05-06 00:00:00-04:00,TZA,257.9831196997583,271.31333513015807,253.41896249164796,268.9225769042969,1722375
2020-05-07 00:00:00-04:00,TZA,257.6933448069691,263.6339820268984,251.02825041827555,257.47601318359375,1955313
2020-05-08 00:00:00-04:00,TZA,241.39274325754036,247.26094419787427,226.90338278524496,228.06253051757812,2462050
2020-05-11 00:00:00-04:00,TZA,238.27754977074073,243.71106043186592,225.09223277731144,231.8297882080078,1808388
2020-05-12 00:00:00-04:00,TZA,228.27992498136558,257.04130672829285,228.20747650525132,256.9688720703125,2257550
2020-05-13 00:00:00-04:00,TZA,264.2859712590526,295.94522089191014,261.67788156183485,282.3976745605469,3158875
2020-05-14 00:00:00-04:00,TZA,301.08895928884084,320.2873478021353,278.19576790358593,278.34063720703125,3109850
2020-05-15 00:00:00-04:00,TZA,287.4689849658924,290.9464290215763,263.2717458966899,265.9522705078125,2299038
2020-05-18 00:00:00-04:00,TZA,226.8309504393538,230.3808423490838,213.79053061511584,217.05062866210938,2664463
2020-05-19 00:00:00-04:00,TZA,219.58627224285834,230.30841038058938,214.0803131500051,230.2359619140625,2228500
2020-05-20 00:00:00-04:00,TZA,216.4710610157541,218.20979660619835,204.51734019477686,209.8059539794922,3014750
2020-05-21 00:00:00-04:00,TZA,209.2263936649824,216.1088465522673,204.6622504430453,208.1396942138672,2598900
2020-05-22 00:00:00-04:00,TZA,206.47341792700416,213.93544467222728,204.58979912282746,205.31427001953125,2294388
2020-05-26 00:00:00-04:00,TZA,181.47925686560473,188.86883493807292,180.53745439823493,187.92703247070312,2367338
2020-05-27 00:00:00-04:00,TZA,176.6977604386881,193.50541769791153,168.5837256740233,169.960205078125,3851775
2020-05-28 00:00:00-04:00,TZA,164.96138532064955,184.88425754339085,164.5266945230983,182.05882263183594,3576213
2020-05-29 00:00:00-04:00,TZA,187.92704513742933,195.0268298103982,183.72513034953616,185.97097778320312,4045875
2020-06-01 00:00:00-04:00,TZA,184.23221759939574,186.55051302610073,174.3069997584179,179.95785522460938,3220638
2020-06-02 00:00:00-04:00,TZA,176.55285350185002,182.78326875807838,173.87231588530761,175.39369201660156,3683863
2020-06-03 00:00:00-04:00,TZA,167.13477515280715,169.09084218342832,158.36871847341277,162.86041259765625,4459813
2020-06-04 00:00:00-04:00,TZA,166.26542168367172,168.29392336398038,160.179889006483,163.36753845214844,4223238
2020-06-05 00:00:00-04:00,TZA,141.9233125533779,146.77724974061633,137.7938462841711,144.45895385742188,4972125
2020-06-08 00:00:00-04:00,TZA,138.51830740225427,140.40191231048766,135.47554081629906,136.05511474609375,3127438
2020-06-09 00:00:00-04:00,TZA,142.0681782979696,146.8496659614264,139.6774344662412,143.37222290039062,3887588
2020-06-10 00:00:00-04:00,TZA,144.16914248462228,156.19531128430202,143.66201704892148,155.47084045410156,4318100
2020-06-11 00:00:00-04:00,TZA,175.03149722044225,191.6218238517509,171.7713851432449,190.17288208007812,5289525
2020-06-12 00:00:00-04:00,TZA,168.9459914720033,194.59217381815083,165.83077582698294,176.62535095214844,5480163
2020-06-15 00:00:00-04:00,TZA,194.737007267597,194.737007267597,161.1941423728996,164.45425415039062,4602388
2020-06-16 00:00:00-04:00,TZA,145.32827379606144,165.03381181459872,145.25582533944856,152.93519592285156,4187938
2020-06-17 00:00:00-04:00,TZA,152.57299331057598,162.93289039170077,151.41384533963804,161.7012939453125,2570188
2020-06-18 00:00:00-04:00,TZA,166.48275173737315,168.14902490763424,156.19530504990948,161.41148376464844,2744788
2020-06-19 00:00:00-04:00,TZA,152.5005194353303,168.00414514614556,152.1382909365435,164.23690795898438,3183375
2020-06-22 00:00:00-04:00,TZA,166.70010876568293,171.62649397671902,158.65850856424862,158.73095703125,2707813
2020-06-23 00:00:00-04:00,TZA,153.00767924052047,158.3687418881589,151.70363436063724,156.99224853515625,2182788
2020-06-24 00:00:00-04:00,TZA,163.58490958149912,179.08852374637667,161.84618765986053,172.4234161376953,4140075
2020-06-25 00:00:00-04:00,TZA,175.03148084555946,179.95786582660483,163.87467999271982,164.38180541992188,3437450
2020-06-26 00:00:00-04:00,TZA,167.7868014252046,178.21914534800095,166.4827567075886,177.05999755859375,3238113
2020-06-29 00:00:00-04:00,TZA,169.8153420945925,176.11820740491027,157.35448078733992,159.67279052734375,3969350
2020-06-30 00:00:00-04:00,TZA,162.06351136558268,162.20839447603828,152.2107413117545,153.5872344970703,2358263
